,Email,Address,Credit Card,Avg. Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent
328,jhtv@fyu.com,"411 Susan Crossroad Apt. 254
East Kathleenport, MA 63343",4854259208474560,34.36951735608769,11.62794922615627,39.04031366664072,3.50295702283384,423.3687366068266
329,bgld@mlq.com,"10913 Morton Estate
Charlestown, NJ 28312",2527886435074077,33.837893053239185,14.185181167368498,36.92159518889928,2.323595182991803,446.0621855089249
330,pkcp@xad.com,"870 Jones Crossing
Millerview, NC 45770",6011768926158342,31.574363684171367,12.351049011250833,38.08884657968332,4.578308001651641,443.0644137580656
331,otan@ije.com,"0713 Wilson Ways
Thompsonside, ME 41379",376420750298537,33.27459383033916,13.954811454937932,38.1088163801084,4.189916615447592,534.0400601788124
332,pvca@nqk.com,"8455 Crane Summit Apt. 818
Hopkinschester, TX 96453",4608399870939091,34.14423399987652,12.73704063527238,38.93518904595916,2.690132185380053,425.2028270990325
333,lbdt@fcs.com,"860 Jessica Green
Anthonyshire, OR 57545",343682569597389,34.4855197629536,12.887345302061831,36.86244707788159,3.7067566975868704,499.635598489176
334,dtsd@yea.com,"42389 Edward Knoll
Cynthiastad, DE 89034",4273920452728,32.97648006146129,11.757130926114415,37.59586794587455,2.477007127843059,331.5944460341002
335,vsqb@kih.com,"909 Jerry Run
West Kylefort, UT 09658",376446627136675,33.13386240984833,12.612650769570312,40.24880390433504,3.849245382527182,444.4418600624623
336,yjhh@odu.com,"0278 Rachel Falls Apt. 961
Tiffanyport, ND 93863",340966381709022,33.302553103111435,12.97906148391534,39.26906069147024,4.032861579556474,479.600915944333
337,mzem@oao.com,"62110 Logan Throughway
Owentown, WA 92955",3518807989664849,32.82797905546526,13.461147444665416,38.42899736939191,3.4747368150832405,441.0027475469415
338,pqif@rdq.com,"8726 Stacy Trafficway Suite 076
West Brianview, FL 27288",213187174908366,33.018074010632084,11.079463451952432,39.0706642585136,3.1181653103960847,358.7831107453153
339,pdav@dmf.com,"284 Michael Islands
Lake Elizabeth, TN 80669",4247226179602228,33.997459002491695,13.589240561061525,38.33224074655334,3.3040136926903942,477.139246872566
340,opuu@gcq.com,"41233 Soto View
Jeremymouth, UT 27112",30030676738694,32.81642833419931,15.2880145907663,37.77386136993079,3.4644978762354017,502.1224915036564
341,fawa@qgc.com,"99083 Christopher Lodge
West Laura, MS 04086",2320351640968323,35.46151473966461,12.917115695587762,38.76668677332467,4.8508878437244665,593.6884532021675
342,nshu@amh.com,"1974 Derek Branch Suite 041
Patrickton, UT 48639",4258529077233491,33.34279623166797,12.40964461636565,36.77778217066089,4.37243204186891,487.0834255029927
343,njvk@lkc.com,"Unit 2919 Box 6951
DPO AA 70661",3508903268973100,33.30274837339047,13.815392648610311,38.95780983454751,5.115426306527649,577.0252441251166
344,rvei@jgt.com,"4864 Howard Port Apt. 755
Ibarraton, NC 51841",501895546528,34.06644065628263,12.673229254101274,38.84065507750671,3.227209453758874,443.7228915742714
345,ahcq@fmd.com,"1641 Smith Pine
Darleneland, SC 40354",180027564372188,34.89464038846548,11.61053651970745,38.97738873797974,4.037123879902206,462.7909590614097
346,mthv@pxn.com,"081 Marco Ford Apt. 043
Ericville, KY 24896",3582861147523802,33.765664587506606,13.506548190327935,36.82346666642284,3.62650948966,489.387525780145
347,qebg@jgk.com,"219 Mcintosh Plain
North Veronicafurt, MI 33176",3505164483053771,34.76981237165136,12.304462307422884,38.83397172859896,5.637816745950984,594.1564014822196
348,wzar@hmv.com,"1795 Julian Parkways
Gonzalezbury, IL 71771",213151431361777,32.81248255972426,11.886921180951674,35.897827688311345,3.6286388557446334,393.8103449837973
349,vbif@wax.com,"2644 Gonzalez Track
North Jessicafort, SC 75010",4464545665528886,33.00850451785513,13.095889485093478,37.37750903434099,3.6789524050534483,444.19722102875545
350,bnds@vov.com,"84059 Kramer Park
Port Kenneth, TN 70268",4744915533292,34.30433661798984,13.692661429739388,38.33359061333867,4.327375915107567,536.4807751896418
351,glay@bfd.com,"8160 Moore Field Apt. 219
West Emilybury, CT 34443",4373391423669,33.189844729273545,12.386775551280651,39.19748324839899,5.308320372869162,534.3965537868428
352,siej@mls.com,"0572 Hannah Gardens Suite 674
South Jessicaport, DE 91953",3573526844516828,35.935605105644306,11.728418539377822,37.88119240747175,4.548510087289211,533.1274491097012
353,fzdx@brt.com,"PSC 0156, Box 1374
APO AA 00842",4125695616611139787,34.55165060797954,12.936895159842097,36.90025278215821,5.0433324132930855,559.9481123879059
354,ejxq@zny.com,"031 James Cape
Whiteburgh, HI 50607",5274852759132436,33.38696867463189,13.717995102314037,36.12882235312117,3.9810621331251683,509.771906741518
355,faxe@hdm.com,"813 Mcclain Branch
Lisastad, LA 29029",213185431585191,34.34450868519732,11.969802874106238,36.9745781075859,3.127624971434411,404.7669020956173
356,gjzr@zhd.com,"92806 Riddle Estate
Johnfurt, DE 36097",36842108734966,34.6727578867203,14.420545742201174,38.76369040280343,5.294312263402832,641.5840618984408
357,tgaz@cnm.com,"Unit 1515 Box 6399
DPO AA 25047",349820410840897,35.00207092262163,12.85468192110211,38.49189221040693,3.261861926301417,462.62827839108616
358,ttyr@egw.com,"3100 Elizabeth Radial Apt. 360
Johnathanbury, NC 12276",4065573301305,33.65539704223188,12.91885970932454,36.71626915951701,2.6596760229888288,383.4161078654751
359,tasd@stp.com,"2677 Johnson Oval Suite 451
North James, ME 45891",2687618001919278,33.054261851184755,14.149669557991398,38.65040020345744,4.6956144126751305,562.874657668983
360,ilcd@qcd.com,"19426 Isaac Squares
Jefferyburgh, NE 10624",4891264050251855,34.22877226969563,13.685393899848076,37.04898625036686,2.639403004485981,445.57614413373005
361,otiy@ibl.com,"919 Bautista Rest
Lake Robertburgh, ME 07593",639028842651,33.077590044329135,11.347876945661575,40.04515569638811,3.93455972254092,402.0331352191061
362,ljsd@jfc.com,"33680 Santiago Spring Suite 378
New Michaelview, AL 15905",30155861259147,34.981005579787784,10.316289204373824,37.91495154541398,3.3684281816397523,385.3260571375157
363,qvxn@gfw.com,"985 Lutz River
Martinezland, MO 36975",4642342905452635545,35.17951756796679,13.581547729914536,36.444264696393994,3.637068975480682,528.7829957560522
364,kjzn@bag.com,"USNS Washington
FPO AA 53678",30491952009186,33.60273898042012,12.764447589452988,38.922703809566,4.025806412195225,483.144996875768
365,zlrw@ayr.com,"214 Brianna Manors
Juarezport, CT 34110",5563128982128545,33.03054971621298,13.644202118863696,39.00182746752369,5.538107493844868,595.2744834186117
366,xqnf@hcj.com,"00652 Nancy Square
New William, IL 41466",377207382745749,34.100357750772915,12.832112231483734,37.841491638054855,4.1122391519937,503.0925279023197
367,wdxz@qjz.com,"016 Bates Station
South Brandy, OR 79609",676225639407,33.99059904291544,11.441235061603203,36.93896250240334,3.395075162804356,408.657178759326
368,uvlm@zyl.com,"009 Kelly Burg Suite 553
Port Gabrielmouth, ID 22215",2666171613683929,35.385820292995376,13.729719510423308,37.232109802584205,6.205940716620838,709.9351848669819
369,egfa@wrz.com,"68300 Taylor Circles Suite 437
Christinetown, AK 52729",6011336334925916,35.357196268204405,10.477777607959723,38.90601452014432,5.5470225513951,532.9615505451646
370,fgvd@aie.com,"USNS Lutz
FPO AA 66767",343012047847216,34.70511279750195,11.163179060052556,38.76304108154524,5.278973636034998,522.2407802357948
371,vokq@goz.com,"9068 Jimenez Summit
Charlotteton, IA 88374",4566780962786567,33.40429504598358,12.608997936221536,39.11045690682496,3.46655888465992,448.3690271993314
372,czal@sxd.com,"USCGC Watson
FPO AE 79043",30065624036536,32.82934645592113,12.268259230574026,37.9569654250941,3.1689197733345025,386.152337987975
373,nvxc@iav.com,"6092 Johnson Falls Suite 572
South Carlos, DC 51044",4585798681159194,32.36621216718768,12.163159542913276,38.088319364334765,4.120354588804087,431.58888255648486
374,qcce@mtr.com,"184 Ramirez Village Suite 308
Anthonyberg, CO 28490",4732970884268989,32.44744649412782,11.101632204781014,39.04345265084127,4.738296188412728,419.602742095224
375,wdzt@jgb.com,"7116 Ronald Lakes Apt. 802
East Russellland, AK 49899",3531498057218966,34.58294683702328,13.76153127820102,37.90818962373682,2.9793398232086954,479.9514047578855
376,ylfy@mpl.com,"1246 John Meadow
Pamelaborough, MS 10550",6011151410326073,33.39742194430904,13.055340161330117,38.68546548721554,4.006967573635258,484.7965220614929
377,vrxa@rgz.com,"4110 Patrick Dam Suite 043
Kimberlymouth, IL 51809",2707479506864444,36.03744996157605,12.935934966559184,36.78392374450292,3.810150346576856,539.941974531203
378,tgsk@lor.com,"795 Sandy Junctions Suite 378
Lisahaven, SC 22665",30006665282456,33.78494023263413,13.451200012438312,37.66579136924871,4.035802467873828,487.1637990666317
379,qcds@nbk.com,"81782 Lozano Causeway
Lake Amandatown, NJ 75113",6588044123200102,34.9717220376126,13.284467067067208,39.29572526401705,1.6304769604319769,386.0950070687634
380,ylhb@mmx.com,"PSC 8565, Box 3585
APO AP 32892",4837992617630,34.38599019075222,13.782171794760185,36.55077226680613,3.7287176862706497,528.7837897574573
381,pefc@quu.com,"66374 Selena Crest
New Valerie, CA 61567",379976727696274,34.556555671402755,13.960307128914414,38.951946317735135,3.8459223210048927,548.1907493518986
382,daee@rnu.com,"87701 Mcmahon Brooks
South Michellemouth, OH 35215",180033676342051,34.58737339024554,10.95399500605983,38.34573893439929,3.7156668270219866,411.6029439492151
383,qbhh@los.com,"0508 Walker Roads Apt. 752
South Lauriefurt, KS 64496",30446216089432,35.18818406101828,14.130021664776669,36.42933438847124,4.290552136880443,584.9778019715428
384,xcth@fvs.com,"936 David Parks
Robinberg, SC 08835",6011525761968700,34.59396354804201,12.520566788562215,37.18913179541947,4.061215271431083,475.5323294398898
385,yifx@rvv.com,"PSC 5372, Box 6962
APO AA 68009",4322195632559924682,34.236265721508744,11.972554314292411,35.57402758718963,3.431619534651152,415.9350606518193
386,wyeu@hob.com,"0988 Dixon Gateway
Helenton, TN 43601",4094418625827202,34.20891970058922,14.53191346185937,39.95246252162795,3.5465406206892376,551.8133677324173
387,wzgh@zdc.com,"PSC 4304, Box 1295
APO AP 29068",582632993959,34.63781167586591,13.039502370469922,35.48718474774243,3.239200466766662,459.78113168424994
388,kkkw@ywz.com,"5381 Duncan Knoll Apt. 967
East Kaylahaven, TN 19821",6011368386231950,34.59048580327403,11.942069621017652,37.17049420248099,3.283963128204522,408.5421680134348
389,qiuv@sjw.com,"038 Bell Neck Suite 482
Port Nicholas, MO 69948",6585673055248201,35.195508030962635,13.664192622515646,38.02715036476952,4.830407444211276,582.3089328795
390,ycvy@zae.com,"241 Jeremy Squares Apt. 065
East Jade, SC 55254",180071001863532,36.86023651335309,12.730661394277831,37.8821490815068,3.91620997759013,547.5566668627299
391,kprm@lff.com,"049 Kevin Vista
North Maurice, IL 98376",3502061430304484,34.48193057257537,12.918670307379347,38.31770494919684,3.8363393820041853,504.1750851912004
392,ybvt@ets.com,"58057 James Ports Suite 935
Brittneymouth, TX 26089",4842321237739218,34.25823783380398,12.514949066574868,38.128039498322295,5.162845304002564,550.131573287217
393,siyn@zsr.com,"83769 Kathy Islands Apt. 391
North Anna, GA 04632",6562878920581168,33.319857972167306,13.418113202231622,37.155336204959546,3.722080766760957,483.8309858617018
394,jjvn@jek.com,"465 Morris Well Suite 947
New Jodi, MA 48616",4254625073322827,33.43083857908201,14.887275413385504,39.38195597213616,4.272969024644707,558.6082620533542
395,qgnk@rqr.com,"7386 Patterson Prairie
Nixonberg, AL 42835",3531398451590210,32.44597248275779,13.846499067474369,38.86921693600857,3.920149530164856,485.87696493512857
396,lsks@bll.com,"62772 Nelson Island Apt. 386
Craigfurt, FL 49187",30459130317607,36.74266980593494,11.889828283005029,36.565436237139735,6.615198945760052,670.9871405017029
397,jwqz@jfc.com,"9882 Johnson Valleys Apt. 445
Garytown, IA 33896",180048504360109,35.012619460656374,13.914570094327916,37.04620351842453,3.988029991222591,548.7099885778625
398,cqjg@wnu.com,"USNV Williams
FPO AP 41475",4018091214591,35.14039342796294,12.568526641744768,39.918748541019504,4.582855278762214,538.8252822957112
399,osfd@zku.com,"018 Nathaniel Extensions
Jonesberg, IL 84319",6011444689730566,33.37798965892753,12.971750786570595,38.19936752783635,3.3296995751470893,409.2169017707518
400,zurq@qdl.com,"525 Garcia Extensions
West Andrew, MN 84571",3551243920053504,34.17233109074306,14.07869243953642,38.329818625212354,5.905406467229508,664.0748176067602
401,vqtm@lqk.com,"5710 Graham Drives Suite 686
South Rebecca, NC 31492",4147039840378651,34.24732220295966,12.956426484854196,37.5173461200418,3.951750709833103,507.37586675019753
402,dbki@bnx.com,"267 Miller Trail Apt. 006
Burgessmouth, NY 24884",6560462709934351,34.59891333929404,14.252737094184228,38.30596141998359,3.435577273740486,529.4193296952955
403,ncav@sip.com,"98967 Morgan Expressway Apt. 545
South Amyberg, CO 62679",30133237945582,34.08529799058909,14.093537281195058,39.31564796064117,5.25036007144446,633.1235881419656
404,pgea@izk.com,"2156 Williams Trace
Martinshire, NV 10729",6011161334478736,33.278443347919655,13.527471744522868,37.688366542504845,4.031402303058899,489.2702979651482
405,cqkb@yeb.com,"28234 Alicia Stream
Smithbury, NV 54310",3570631270233469,34.441553044751224,12.235968954252517,38.05261630809583,4.404479379627935,509.7357409506604
406,jtgn@fzn.com,"USCGC Long
FPO AP 07783",4080745040376,33.86530120924307,13.074830167957376,36.56917031744619,2.8990797897904117,412.1869635742789
407,hirv@tul.com,"815 Erica Pass Apt. 893
New Eugeneville, DC 90915",377206673848626,32.526197898239815,13.045331979699332,39.50588332918249,3.347709026474498,410.09452619233787
408,dclb@bll.com,"97615 Evans Cliffs Apt. 289
Cynthiaport, ND 00556",3543504214690546,34.000849640152055,12.230743306761044,37.99529016635977,4.28170356510484,468.8009243667916
409,jxef@ovb.com,"052 Lisa Mountain
West Ann, RI 06824",370321862566983,33.088380630448206,12.90784409977911,36.18912244437772,4.84977841863416,513.165866388158
410,mzkt@zcc.com,"86202 Hernandez Squares Suite 427
Lake Vanessaside, SD 03367",4014773043673282,34.26544447284578,14.05221038516131,39.77566529611688,5.074287716419565,609.2718166151668
411,wnzd@ynp.com,"68837 Bailey Cape
New Gregorystad, ID 25160",3508134327331540,33.992573196692234,14.004362005673078,37.98504141740091,5.120416384895069,590.0264897562791
412,fbwa@hac.com,"55187 Christine Unions
Toddberg, AZ 26775",4675521024503626,34.86318870719846,12.52352268106905,36.9380452301724,3.5130325004194374,445.0538265727727
413,pjtk@fzu.com,"564 Stephanie Place Apt. 952
Watsonborough, NE 14010",6011723549922061,33.59209322575472,11.314717921893896,37.72902940108787,5.291108744558267,494.18126139071865
414,uude@fsh.com,"PSC 7795, Box 4541
APO AE 28148",4170564078282,33.381034590963445,13.433128529733452,38.62690680204789,4.834001444341368,533.724805462904
415,sild@yhs.com,"657 Gregory Estates
West Elizabeth, AR 77194",639028565468,32.517121802506225,11.745188554182882,39.79123468689964,1.9288238768282668,276.9184206503857
416,ekee@yff.com,"6498 Louis Village
Timside, VA 50458",213108407250293,34.45430192604019,12.016755636715027,38.6373109611636,4.637000388171067,512.0387860511611
417,qdok@uvv.com,"011 Murray Harbor
Johnsonview, AL 17651",4587325325128785426,33.21552741998912,13.216854693359824,37.95395970110429,3.410530822492482,439.4177420114685
418,gjfn@ibg.com,"51276 William Forges Suite 249
New Jennifer, RI 61877",375248395754619,32.673915503274955,13.329147021418828,38.07437106706513,4.482462318955639,476.7250679098812
419,xixy@nqj.com,"2984 Jose Road
North Lisamouth, PA 43413",4620094016923034,34.717554613005134,11.8069660677747,37.01231723045213,4.201229217020273,484.54319386538816
420,ttdq@bna.com,"58164 Mark Manors
East Maryshire, AR 87787",371848857255643,34.21547157476038,13.135101396955722,38.14209368933963,6.3405058759314255,664.8036932755082
421,urel@cfk.com,"78983 Jennifer Brook Apt. 084
Deniseton, WI 10569",6011458044555351,32.574138022873235,13.94155572990243,37.72527682557127,5.060396067343641,545.4092721605869
422,kdzg@dco.com,"101 Sanchez Mountain
Michaelville, NC 42926",3543342419505379,34.89457038870139,14.300299363336556,37.393683855020775,4.9900020655598345,631.1567281670505
423,dtnd@acb.com,"PSC 9084, Box 1292
APO AE 80818",180091436017546,34.12869268643142,11.39845771308564,37.68339299807869,4.359817998874009,462.11224843060927
424,jgze@dis.com,"7758 Ashley Track Apt. 783
Simmonston, NC 43886",30022795919669,35.3703270461643,12.887800415781037,38.86144725932397,3.5466201888222324,492.9115050963458
425,bcrf@prl.com,"184 Cannon Locks
Whitebury, NM 50158",2250979685929414,35.08026009173408,12.591439703136588,37.456898410524325,5.152854446136777,575.4156896079882
426,wblu@bsh.com,"7853 Morris Tunnel Suite 225
Peterton, PA 14021",6508657892530073,32.42522688085481,14.27147504252467,38.23984661097634,4.522102909528949,531.766718654762
427,hjwf@qvh.com,"11544 Hicks Circle Apt. 087
Holmesmouth, NY 06361",180039595262007,34.62530726457669,13.988220598633102,40.67259095594186,4.469417759107739,582.7987976770314
428,mbpq@lfj.com,"4508 Wilson Valleys
East Bryanshire, FL 90739",4677157234510,32.8627411090001,15.039867262521906,38.02226898591233,4.2382251733253336,557.2981411740467
429,yvaz@szu.com,"3745 Melanie Mission
West Kari, IA 42308",36036042531162,34.29258730730077,12.906507762219915,39.42286529341121,3.87668749953603,503.132789227254
430,tvfi@uat.com,"091 Richardson Lodge
Spearsshire, OR 04092",3566939035098184,34.74922777081331,12.13714030231066,39.40137368953426,5.095522708601322,557.1863688687886
431,obea@icp.com,"PSC 4106, Box 2986
APO AP 96967",349893140086610,35.14496898723948,13.902664889103926,37.61119877576035,2.7239934582520533,476.0716298996618
432,emuc@ocn.com,"07824 Rodney Avenue
Aaronhaven, NY 75351",630413815618,32.12397434991195,13.386516256494852,36.63211221551042,4.788486770885737,487.9470538397658
433,ebmm@top.com,"08437 Samantha Skyway Apt. 760
South Cody, UT 15223",6544883918466250,35.27824787999725,12.822721745594304,37.30854529439036,2.61738254152726,435.1442020262987
434,gnev@xws.com,"38162 Kimberly Island
East Sharon, ID 68938",501860783767,34.66661568345138,11.9857637851215,37.35250276938114,1.4364975973183265,305.1355915788555
435,xrtt@ijp.com,"1143 Chandler Village Suite 726
Meganfurt, MT 06261",370153954086137,33.25997326555701,15.132893457553363,38.023479236405706,4.262070442711566,572.2160048349454
436,apeo@cqw.com,"42099 Moreno Turnpike Apt. 733
North Crystal, ID 83617",213187419625304,36.43316530057876,12.912210479900578,37.08964365766702,4.50096358646012,584.0796356620574
437,gwpy@eti.com,"73120 Jennifer Fork
Graybury, CT 76666",374515862112252,32.9673209478824,12.481587147836263,40.24096484164356,4.032517164539353,446.74984123965226
438,eqif@bxv.com,"94323 Charles Gardens
Port Joshuaburgh, IL 58534",213182896476990,33.149060522105984,11.04731473507118,38.18144731064989,4.035088427618945,393.9922559140308
439,zyra@biv.com,"20587 Montgomery Skyway Suite 171
Josephshire, NE 47693",3574920228768130,34.918844177834046,13.428736927868275,38.30536187928602,4.658214652664192,566.9943634015268
440,rars@wwt.com,"7447 Peter Parks Apt. 087
South Geraldton, GA 70595",375573700739793,34.20061634140451,12.965980266792482,37.831535850846905,4.049036057426973,500.1401524490539
441,agdn@vbj.com,"4689 Danny Drives Suite 906
Rodriguezbury, MD 61138",379451657655229,33.53677489754807,12.121366060509414,37.97937237345656,4.629254688094536,511.5394216996283
442,wytk@lee.com,"442 Williams Burgs
Port Melanieburgh, AL 43157",30280188415667,35.08366330162949,9.668349517101323,36.906756365793065,2.7524459633808416,309.52774655803336
443,pean@hep.com,"2742 Burke Avenue Suite 732
Port Evan, KS 07525",5235006351536449,34.02502013857587,13.504219807675254,38.64583878801402,4.551382465375181,562.5165319790891
444,edlx@gti.com,"5993 French Mall
Melissafurt, SC 23136",4273208676766,32.26810421075072,13.132509111641538,36.4567981489283,3.5720761414868827,424.4705331738239
445,gepm@xrj.com,"31505 Ross Curve Suite 908
Leeside, AK 98924",2703304206624555,33.21292383005795,12.732991461588078,36.633953947400784,4.831863026751083,514.1531118530668
446,cgao@mvr.com,"543 Todd Land
South Sheila, ID 64721",2708467074332653,34.499506100675546,12.946590884981754,37.486325072393406,4.437862643180167,530.1945188649573
447,eobw@twy.com,"158 Myers Creek Apt. 412
Davidberg, AL 99733",3528189013761869,33.90485366735398,13.556107616938167,38.80550943244919,0.7699010899842742,315.4385182951061
448,tkrz@xkx.com,"1172 Daniel Glen
Flemingchester, NH 10751",6532824048298696,33.204654645678524,13.480701517118195,38.680287608367976,3.7794662600656097,479.5842860083426
449,zzyn@wgm.com,"90602 Evans Port
South Stevenville, CT 19525",6504224558524280,33.67515450844823,13.594194066191111,38.68387537364701,3.0717778354776577,445.5821649786528
450,ktiw@wqj.com,"80046 Kelly Via
Woodardberg, MD 24714",4043151977516048,33.99838766242905,11.946841939586896,38.64780805527063,4.326030617537514,476.0154070877503
451,vkkf@gbp.com,"45678 Taylor Locks Apt. 729
New Marcside, VT 34183",4479970646272433,34.9431185791017,12.48419869378604,37.83936583281821,2.902453833414224,437.7205558562188
452,wlvh@gfy.com,"06147 Deleon Port Apt. 486
Francobury, AK 62755",30391570260213,34.55210836340867,12.120870867123784,37.80837605948795,4.52781384191709,522.1953105318003
453,kjyg@iib.com,"334 Schultz Vista
Seanfurt, SD 72114",501843888147,34.67683086814267,11.971392430875488,38.72236711094261,4.129339915268192,479.1830597118797
454,syta@yev.com,"PSC 5898, Box 3028
APO AE 54727",3512938605900204,33.64194636558817,12.588948579712495,37.32214091690131,3.689609941879746,433.48116855701767
455,tsmx@hrv.com,"07740 Morales Manor
New Jacobfort, MI 59942",6011747483106407,34.42121218172261,11.706641521307748,36.76615350038372,3.893975043434297,439.30370784642975
456,drsl@lfl.com,"93983 Kelly Extension Suite 891
Careybury, PA 04254",4755172617741869,33.76707608122926,12.07625934092972,35.77975050203264,3.074948470025072,389.9405487921943
457,oonx@rsn.com,"14749 Green Flat
Jaredton, MD 27244",3528377471899780,34.11995442833815,13.953262542191796,38.03427958207978,3.9720213800343784,535.7714849461672
458,ajzx@euk.com,"43996 Williams Heights
Lake Loriburgh, WV 61985",4216308564460186853,36.37187609232446,11.572466600106116,37.86218334634355,4.698349060814376,538.9157529213054
459,zxgk@haf.com,"77097 Wall Parkways
New Ericshire, DC 98933",343965204862809,34.9760825800378,12.658036814224134,38.42527868006791,2.586348146609663,408.8763782204976
460,fhxb@hdu.com,"3455 Debbie Lock Apt. 944
North Arthurbury, ND 64244",4411058114932737,35.03416353106073,14.592512657946294,37.83865678634849,4.105933917733071,619.8459704239658
461,kblc@ean.com,"6881 Vargas Plaza
East Christian, SC 79777",30232810911605,33.77049215854934,12.371767361249,36.26149811626243,4.534386130357466,503.77107456549606
462,uxmq@yyd.com,"217 Smith Overpass
Sarahburgh, NJ 27223",180067730872034,34.50381038174352,12.233414953540922,38.21115258135112,2.820550249888456,398.420584096457
463,ykpg@bvv.com,"USS Barrett
FPO AP 12743",4800609514710760921,32.874551694585364,11.290350765056484,37.929761561703394,3.991093337009152,393.2852442462675
464,aszn@obf.com,"77571 Randy Creek Suite 605
Aprilside, MO 49408",6011216988074304,33.53323998265473,15.121783839255324,39.40632901011416,5.820093863780987,690.2356997616951
465,igxm@nha.com,"2195 Jody Square Suite 942
Moraleshaven, IA 67576",4273466967790,35.85131416586477,13.41554196333362,38.67232248424959,3.630538462464844,544.1326262891694
466,kzrb@uxr.com,"80904 Ronald Manor
Kimberlymouth, WV 13810",213125171335936,35.21146128149797,11.770248917443364,35.649800047407126,5.485204970864011,578.7360248512277
467,cras@vgu.com,"166 Williams Vista
Halemouth, ME 94373",4971518703524056,34.45961931752967,13.664390524735165,37.36684324701071,2.226962043188511,437.5807403475482
468,flrr@quc.com,"2954 Conrad Club Apt. 147
Reyesberg, KS 35649",30213421442859,35.200539409318985,13.667808875387266,38.48704924855169,4.201622286914233,554.9946735912697
469,trgk@zbm.com,"652 Stephen Corner Apt. 908
East Paigechester, RI 83722",4442888084877386,32.16950679871159,14.970181074130446,37.67395273856423,2.2851739448879638,428.3565308022928
470,vyvh@nxm.com,"28719 Sanchez Springs
Cannonhaven, TX 77435",4015284230664570,33.518196813999246,12.509253453525044,37.59928908739349,3.5226757598626595,425.7287739291025
471,wnmd@tjn.com,"Unit 7903 Box 9924
DPO AP 44671",3541204219912860,35.523019620716326,12.405770450141056,37.378271013194265,4.541244969129275,542.0498309594356
472,yglg@jkj.com,"619 Robinson Summit
New Anthony, MA 41200",2272991953717920,34.66599032199544,13.263717676034362,39.86023443032663,3.63952693504287,470.38314617236114
473,ngmf@gat.com,"1742 Collin Throughway Apt. 038
South Amber, IL 77990",376895401009138,32.609839573389635,13.71070130045925,37.16646339192148,3.062818810803233,445.5455496511082
474,lnva@hgy.com,"434 Gonzales Groves
South Jacquelinefurt, TN 03112",4512070233901806,34.70088553901973,14.471577671948916,38.0716431982524,2.8790764968915394,493.55683370047706
475,kxgk@cfm.com,"796 Joseph Skyway Suite 350
South Marcusview, HI 94230",676367081749,34.81173340621725,12.186808718643787,37.29889307823573,4.801996499354755,536.3216100850124
476,nbqw@pul.com,"USNV Shannon
FPO AP 56764",5435717883824545,35.33667722314705,12.246812606011584,39.68258378408295,2.5947616690074846,409.9583359406166
477,pxsu@fqf.com,"355 Long Loaf
Hernandezburgh, AK 40497",3561796053743249,32.06132515671613,13.357638107209011,37.16604163340145,4.589330841235956,488.5554580579016
478,lcmv@lmb.com,"5308 Green Spring
Estradaburgh, KY 44455",2668704053986671,34.06976829928679,12.764325958658198,37.87502580891776,4.01605101747183,488.64623174384167
479,dqjp@nhr.com,"230 Louis Stream
Mariaville, NC 03334",3574057850995341,35.60624245261783,12.761883803681748,39.12651979793058,2.3208106181524437,403.1671222237256
480,nhbr@zrn.com,"9606 Woods Freeway Apt. 661
South Nancy, ND 53407",4906341452788776,35.23824191192028,12.550300110865926,36.769329630500295,4.683143661726128,552.0230017027826
481,jrtj@mvq.com,"9257 Gerald Mountains Suite 765
South Thomas, OR 47412",2293248818070168,33.04781463313985,13.482669924970503,36.536024530304154,3.893902788069372,498.38955775884335
482,ajmx@lrc.com,"146 Payne Loaf Suite 737
Downschester, AK 15783",502060900482,31.97167564388777,12.731364294077403,37.074551140168914,4.9263640805293125,495.6386097568927
483,llvk@ijc.com,"Unit 4870 Box 5945
DPO AA 33755",344411252817691,34.60685082311888,13.21407374586628,38.198427822725975,3.405238361446573,480.2474167840931
484,rhhf@elq.com,"86214 Erica Burgs Apt. 337
Laurieberg, VA 46189",676262293381,34.44812500934655,12.903756682535942,37.87454360467994,3.282757828499416,463.65651893471335
485,rqmk@xhn.com,"Unit 6741 Box 1581
DPO AE 29494",4147306217189163,34.36938093820547,13.222483941893726,37.35523488364423,3.9470177927906893,516.5024796636585
486,asek@hwx.com,"15602 Mendez Dam
West Destinystad, AR 63787",502029046211,34.452295280190306,13.005916370756166,37.53409567089256,5.212233578509766,577.4776071703129
487,nwji@inz.com,"67166 Christopher Ridges
Robertbury, KY 37839",4563847952511462,33.90469244491627,12.91374515283876,37.058647603220486,1.7281124234144234,358.85798360521926
488,pnpx@kny.com,"0696 John Camp
Lake Brandonfurt, SC 15376",2230130847530063,36.63085386109822,13.125401967944384,39.18776368086846,4.519051426800219,598.7398788791847
489,waer@jls.com,"35387 Chaney Plaza
New Stevenview, MD 27133",4954028130353,33.2463499961189,12.30555143041474,38.13312675937632,2.2073897286757314,328.37795258965207
490,vgkl@xmz.com,"519 Melissa Vista
West Colton, KY 39945",4800164425999351653,35.69559119111866,12.608997070875462,38.68487727530606,3.6630919310737573,511.4013884525048
491,akic@wbq.com,"85057 Michelle Lakes Apt. 740
Amymouth, DC 04412",180060230348357,35.34392190842758,12.693058197072652,37.81293412550146,3.9470928961368963,511.50147847479735
